Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,OrderYear,OrderMonth
12/13/1916,CA-2017-107986,12/13/2017,12/13/2017,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,8/4/2168,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,1/31/1900,1/3/1900,1/0/1900,1/8/1900,27.00%,2017,December
12/14/1916,CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,1/28/2111,Central,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,1/25/1900,1/5/1900,1/0/1900,1/9/1900,35.00%,2017,December
12/15/1916,CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,1/28/2111,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1/6/1900,1/5/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-155.00%,2017,December
12/16/1916,CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330,Alex Grayson,Consumer,United States,Houston,Texas,1/28/2111,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,3/15/1900,1/5/1900,1/0/1900,1/26/1900,35.00%,2017,December
12/17/1916,CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,5/29/1952,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,11/24/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-23.33%,2017,October
12/18/1916,CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,5/29/1952,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,3/11/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-6.25%,2017,October
12/19/1916,CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,3/24/2029,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",3/3/1900,1/7/1900,1/0/1900,1/28/1900,45.00%,2015,November
12/20/1916,CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,3/24/2029,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,2/19/1900,1/3/1900,1/0/1900,1/13/1900,26.00%,2015,November
12/21/1916,CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Indiana,3/24/2029,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,4/5/1900,1/2/1900,1/0/1900,2/15/1900,48.00%,2015,November
12/22/1916,CA-2015-146675,4/16/2015,4/20/2015,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,10/26/2064,Central,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,12/9/1903,1/4/1900,1/0/1900,4/29/1901,33.75%,2015,April
12/23/1916,CA-2015-146675,4/16/2015,4/20/2015,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,10/26/2064,Central,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,2/12/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-11.25%,2015,April
12/24/1916,CA-2016-118332,12/16/2016,12/23/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,9/21/2152,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,7/16/1901,1/5/1900,1/0/1900,1/7/1900,1.25%,2016,December
12/25/1916,CA-2016-133669,10/21/2016,10/27/2016,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,5/9/2018,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,8/22/1900,1/8/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-20.00%,2016,October
12/26/1916,CA-2017-145660,12/1/2017,12/3/2017,First Class,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,7/21/2018,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,1/7/1900,1/2/1900,1/0/1900,1/1/1900,22.50%,2017,December
12/27/1916,CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,1/28/2111,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",2/20/1900,1/7/1900,1/0/1900,1/15/1900,31.25%,2016,October
12/28/1916,CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,1/28/2111,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,1/25/1900,1/4/1900,1/0/1900,1/7/1900,31.25%,2016,October
12/29/1916,CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,1/28/2111,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,2/25/1900,1/1/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-25.71%,2016,October
12/30/1916,CA-2017-148138,9/29/2017,10/3/2017,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,7/21/2018,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,2/20/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-12.50%,2017,September
12/31/1916,CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,8/4/2168,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,8/24/1907,1/9/1900,1/0/1900,7/30/1902,33.75%,2017,August
1/1/1917,CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,8/4/2168,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,9/26/1902,1/7/1900,1/0/1900,10/16/1900,29.00%,2017,August
1/2/1917,CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,8/4/2168,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",3/5/1900,1/3/1900,1/0/1900,1/22/1900,34.00%,2017,August
1/3/1917,CA-2017-149944,11/12/2017,11/16/2017,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,1/15/2170,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,1/18/1900,1/3/1900,1/0/1900,1/9/1900,50.00%,2017,November
1/4/1917,CA-2017-149944,11/12/2017,11/16/2017,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,1/15/2170,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,3/16/1900,1/2/1900,1/0/1900,1/22/1900,29.00%,2017,November
1/5/1917,CA-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,3/3/2147,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",1/7/1900,1/1/1900,1/0/1900,1/3/1900,49.00%,2014,October
1/6/1917,CA-2015-161711,11/28/2015,12/3/2015,Standard Class,MC-17425,Mark Cousins,Corporate,United States,New York City,New York,6/22/1927,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",3/8/1900,1/3/1900,1/0/1900,1/27/1900,41.00%,2015,November
1/7/1917,CA-2015-161711,11/28/2015,12/3/2015,Standard Class,MC-17425,Mark Cousins,Corporate,United States,New York City,New York,6/22/1927,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,3/2/1900,1/8/1900,1/0/1900,1/29/1900,47.00%,2015,November
1/8/1917,US-2015-129553,7/27/2015,8/2/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Louisville,Kentucky,2/5/2010,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,1/29/1900,1/3/1900,1/0/1900,1/0/1900,1.00%,2015,July
1/9/1917,CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,12/1/2031,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",5/4/1900,1/6/1900,1/0/1900,2/4/1900,28.00%,2016,October
1/10/1917,CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,12/1/2031,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,7/9/1900,1/2/1900,1/0/1900,2/20/1900,27.00%,2016,October
1/11/1917,CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,12/1/2031,Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,1/20/1900,1/7/1900,1/0/1900,1/1/1900,7.00%,2016,October
1/12/1917,US-2017-157224,9/14/2017,9/18/2017,Second Class,JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,7/13/2146,West,OFF-LA-10000121,Office Supplies,Labels,Avery 48,2/25/1900,1/9/1900,1/0/1900,1/26/1900,46.00%,2017,September
1/13/1917,CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,7/3/2001,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",3/12/1900,1/4/1900,1/0/1900,1/19/1900,26.25%,2017,December
1/14/1917,CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,7/3/2001,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1/12/1900,1/7/1900,1/0/1900,1/1/1900,8.75%,2017,December
1/15/1917,CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,7/3/2001,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,8/5/1900,1/3/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-25.00%,2017,December
1/16/1917,CA-2015-133445,10/5/2015,10/9/2015,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,2/19/2166,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",3/6/1900,1/1/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-156.67%,2015,October
1/17/1917,CA-2015-133445,10/5/2015,10/9/2015,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,2/19/2166,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,10/17/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-5.00%,2015,October
1/18/1917,CA-2014-148782,11/2/2014,11/7/2014,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,7/4/2105,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",3/28/1900,1/3/1900,1/0/1900,1/7/1900,8.75%,2014,November
1/19/1917,CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,10/1/2020,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,4/19/1900,1/4/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-18.33%,2016,January
1/20/1917,CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,10/1/2020,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",2/24/1900,1/3/1900,1/0/1900,1/15/1900,28.75%,2016,January
1/21/1917,CA-2017-127656,7/11/2017,7/17/2017,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Waterloo,Iowa,10/23/2038,Central,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,1/30/1900,1/4/1900,1/0/1900,1/11/1900,39.00%,2017,July
1/22/1917,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,8/6/2168,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,6/25/1900,1/2/1900,1/0/1900,1/8/1900,5.00%,2017,September
1/23/1917,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,8/6/2168,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,1/19/1900,1/3/1900,1/0/1900,1/9/1900,48.00%,2017,September
1/24/1917,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,8/6/2168,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,3/11/1900,1/11/1900,1/0/1900,2/3/1900,48.00%,2017,September
1/25/1917,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,8/6/2168,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1/10/1904,1/5/1900,1/0/1900,4/3/1901,31.25%,2017,September
1/26/1917,US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,8/6/2168,West,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,3/19/1900,1/5/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-22.50%,2017,September
1/27/1917,CA-2016-144400,2/23/2016,2/27/2016,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,5/6/1952,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",2/26/1900,1/3/1900,1/0/1900,1/21/1900,37.50%,2016,February
1/28/1917,US-2016-155180,1/22/2016,1/29/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,5/27/1927,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,1/26/1900,1/4/1900,1/0/1900,1/9/1900,35.00%,2016,January
1/29/1917,CA-2015-134075,12/12/2015,12/16/2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,6/7/2160,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,6/14/1900,1/3/1900,1/0/1900,1/21/1900,13.00%,2015,December
1/30/1917,CA-2015-134075,12/12/2015,12/16/2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,6/7/2160,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,12/25/1900,1/2/1900,1/0/1900,4/2/1900,26.00%,2015,December
1/31/1917,US-2016-131912,10/29/2016,11/1/2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,6/6/2146,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",1/11/1900,1/1/1900,1/0/1900,1/3/1900,32.50%,2016,October
2/1/1917,CA-2017-141572,5/28/2017,5/31/2017,Second Class,LO-17170,Lori Olson,Corporate,United States,Concord,New Hampshire,1/13/1909,East,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",9/3/1900,1/8/1900,1/0/1900,4/10/1900,41.00%,2017,May
2/2/1917,CA-2014-134621,12/21/2014,12/28/2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Columbia,Tennessee,2/18/2005,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,1/18/1900,1/2/1900,1/0/1900,###############################################################################################################################################################################################################################################################,-80.00%,2014,December
2/3/1917,CA-2016-165561,11/24/2016,11/28/2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,4/29/2168,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",1/25/1900,1/3/1900,1/0/1900,1/7/1900,30.00%,2016,November
2/4/1917,CA-2015-112305,11/20/2015,11/25/2015,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,8/6/2168,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,4/28/1900,1/6/1900,1/0/1900,1/30/1900,26.00%,2015,November
2/5/1917,CA-2015-112305,11/20/2015,11/25/2015,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,8/6/2168,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",1/22/1900,1/3/1900,1/0/1900,1/6/1900,29.00%,2015,November
